CNPJ_FUNDO_CLASSE,DENOM_SOCIAL,CNPJ Gestor
"53294214000184","FAROL DE ITÚ KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB INFRA RF CRED PRIV - RESP LIMITADA","08604187000144"
"53675759000130","FARROUPILHA KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO DEB INFRA RF CRED PRIV - RESP LIMITADA","08604187000144"
"54779587000108","FASARO 2 FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV - RESP LIMITADA","40430971000196"
"20584638000124","FATOR DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA","01861016000151"
"54170554000166","FAZENDA SALVATI I CDI FIF - FUNDO INCENTIVADO EM INV DEB INFRA RF CRED PRIV - RESP LIMITADA","40430971000196"
"54173311000181","FAZENDA SALVATI II IPCA FIF - FUNDO INCENTIVADO EM INV DEB INFRA RF CRED PRIV - RESP LIMITADA","40430971000196"
"63464504000182","FCB FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"62172396000101","FCM2 FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RENDA FIXA CRED PRIV RESP LIMITADA","40430971000196"
"24270834000185","FCOPEL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - CRÉDITO PRIVADO I RESPONSABILIDADE LIMITADA","41777833000140"
"53312814000128","FCS KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉDITO PRIVADO - RESP LIMITADA","08604187000144"
"57747855000106","FEDELE FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIV RESP LIMITADA","40430971000196"
"54251235000185","FELIXSTOWE FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"42195812000180","FÊNIX KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA","08604187000144"
"55020228000135","FERROSI FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIV - RESP LIMITADA","40430971000196"
"57681917000116","FF FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"62970039000199","FFA CAPITAL FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRAESTRUT RF CRED PRIV RESP LIMITADA","40430971000196"
"62214375000101","FGX FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"11308040000111","FIF  - CLASSE DE INVESTIMENTO MULTIMERCADO SAFIRA CRÉDITO PRIVADO - RESP LIMITADA","42271429000163"
"57136671000100","FIF - CI EM RENDA FIXA INCENTIVADO EM INFRAESTRUTURA KNOWLEDGE","60746948000112"
"57010267000187","FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA BORGOTARO","60746948000112"
"56504692000160","FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA FV","60746948000112"
"55140544000140","FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA PARATI","60746948000112"
"55196480000108","FIF - CLASSE DE INVESTIMENTO  RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA VARNA 2","60746948000112"
"57009772000101","FIF - CLASSE DE INVESTIMENTO  RF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA  CASABRANCA","60746948000112"
"56951691000163","FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA CARNIVAL","60746948000112"
"57439066000108","FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA DWOLF","60746948000112"
"55912709000155","FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA MATURI","60746948000112"
"40897052000127","FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA BEMAIS -RESP LIMITADA","12695840000103"
"31248215000150","FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA MARKINVEST- RESP LIMITADA","12695840000103"
"54853793000110","FIF CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA TIVIO ESPLANADA RESP LIMITADA","03384738000198"
"53074013000171","FIGUEIRA KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO DEB INFRA RF CRED PRIV - RESP LIMITADA","08604187000144"
"57536946000194","FIORELLA INFRA FIF - CI INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - RESP LIMITADA","11519438000105"
"57499155000131","FK FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"60222497000114","FL FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRAESTRUTURA RF CRÉD PRIV RESP LIMITADA","40430971000196"
"46098742000100","FL FUNDO INCENTIVADO DE INVEST FINANCEIRO EM  INFRAESTRUTURA RENDA FIXA -  RESPONSABILIDADE LTDA","09175140000175"
"54680816000132","FLAG KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CP - RESP LIMITADA","08604187000144"
"53413051000101","FLAMBOYANT FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV - RESP LIMITADA","40430971000196"
"54438539000156","FLAMBOYANT KINEA FIF - FUNDO INCENTIVADO EM INV EM DEB DE INFRA RF CRÉD PRIV - RESP LIMITADA","08604187000144"
"62159099000126","FLORIDA FIF FI INCENTIVADO EM DEBÊNTURES DE INFRAESTRUTURA RENDA FIXA CRED PRIV RESP LIMITADA","40430971000196"
"57400717000148","FLORIPA 2 FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RENDA FIXA CRÉD PRIV RESP LIMITADA","40430971000196"
"58213245000187","FLUXUS CASH FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","49475869000181"
"53313437000141","FNM KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV - RESP LIMITADA","08604187000144"
"52234145000150","FORTALEZA FIF - CLASSE DE  INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM  INFRA - RESP LIMITADA","12695840000103"
"60675392000110","FORTE FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA","60746948000112"
"62270059000157","FOUR M FIF FI INCENTIVADO EM DEBÊNTURES DE INFRA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA","40430971000196"
"60627132000170","FP FOF CAPITÂNIA FIF - CLASSE DE INVESTIMENTO RF CRED PRIV - RESP LIMITADA","41777833000140"
"63138982000100","FQJ11 FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA","40430971000196"
"54486726000105","FQJ2 KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV - RESP LIMITADA","08604187000144"
"55753823000180","FQJ3 FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"41373706000186","FRATER DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO FINANCEIRO EM  INFRAESTRUTURA RENDA FIXA","35132740000166"
"57061738000186","FREIBURG KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉDITO PRIV RESP LIMITADA","08604187000144"
"57790619000164","FRFC FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"55459928000120","FRIGI DEBENTURES INCENTIVADAS CLASSE DE INVESTIMENTO RF INFRAESTRUTURA INCENTIVADO - RESP LIMITADA","11519438000105"
"47457540000162","FSB INFRA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"62808255000132","FSC FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"56052884000182","FSF JURO REAL KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CP RESP LIMITADA","08604187000144"
"62920933000154","FSK FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","15289957000177"
"55392723000175","FTS FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV - RESP LIMITADA","40430971000196"
"62467970000159","FUJI FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RENDA FIXA CRED PRIV RESP LIMITADA","40430971000196"
"54793790000139","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADA INVESTIMENTO EM INFRA G5 BRICKELL","09446129000100"
"54391780000177","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADA INVESTIMENTO EM INFRA G5 CASA DE FERRO","09446129000100"
"56659416000170","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADA INVESTIMENTO EM INFRA G5 CIUDAD VIEJA","09446129000100"
"55538903000112","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADA INVESTIMENTO EM INFRA G5 CYPRESS POINT","09446129000100"
"54980234000171","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADA INVESTIMENTO EM INFRA G5 ICELAND","09446129000100"
"55538070000190","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADA INVESTIMENTO EM INFRAESTRUTURA ANGORÁ","09446129000100"
"54976144000107","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADA INVESTIMENTO EM INFRAESTRUTURA G5 SB","09446129000100"
"57662228000164","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA ANA HELENA","60746948000112"
"57473503000100","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA BALDER","60746948000112"
"57627579000134","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA BLESS","60746948000112"
"55052221000103","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA BOA VISTA","60746948000112"
"57555037000101","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA CATS","60746948000112"
"50868823000101","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA JATIÚCA","60746948000112"
"58688316000106","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA MIAMI 3","60746948000112"
"57569203000110","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA MINSK","60746948000112"
"57473219000125","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA ONDAS","60746948000112"
"55539367000170","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA G5 EXEC","09446129000100"
"55898593000147","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA G5 FR4","09446129000100"
"55895324000127","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA G5 HGF","09446129000100"
"56154549000195","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA G5 TOKYO","09446129000100"
"56321253000111","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADO INVESTIMENTO INFRAESTRUTURA G5 STARGATE","09446129000100"
"54904083000172","FUNDO DE INVESTIMENTO FINANCEIRO - CI RF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA VANCOUVER","60746948000112"
"54979157000130","FUNDO DE INVESTIMENTO FINANCEIRO CI RENDA FIXA INCENTIVADA INVESTIMENTO EM INFRAESTRUTURA G5 MODENA","09446129000100"
"55539196000189","FUNDO DE INVESTIMENTO FINANCEIRO CI RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA G5 CAMBUCÁ","09446129000100"
"55575472000164","FUNDO DE INVESTIMENTO FINANCEIRO CI RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA G5 TANGER","09446129000100"
"57473697000135","FUNDO DE INVESTIMENTO FINANCEIRO CI RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA G5 V UNITY","09446129000100"
"56879657000125","FUNDO DE INVESTIMENTO FINANCEIRO CI RENDA FIXA INCENTIVADO INVESTIMENTO INFRAESTRUTURA G5 BARDAUNI","09446129000100"
"55574617000102","FUNDO DE INVESTIMENTO FINANCEIRO CI RENDA FIXA INCENTIVADO INVESTIMENTO INFRAESTRUTURA G5 GRIMALDI","09446129000100"
"54228000000172","FUNDO DE INVESTIMENTO FINANCEIRO CI RF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA ZAPALLAR","60746948000112"
"58174371000170","FUNDO DE INVESTIMENTO FINANCEIRO RF INCENTIVADO DE INVESTIMENTO EM INFRA PINA","60746948000112"
"59332047000103","FUTURE II DEBENTURES INCENTIVADAS FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO","31384260000131"
"63406682000157","FUTURO FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"61944886000116","FV II FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA","60746948000112"
"47730898000117","FVI DEBÊNTURES INCENTIVADAS MASTER FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RENDA FIXA","50544038000101"
"54005088000163","FX FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"44212650000176","G&J FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA - RESP LIMITADA","12695840000103"
"64073126000179","G2A2 DEBENTURE FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"54381707000114","G2LM FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RF CRED PRIV RESPONSABILIDADE LIMITADA","05585083000141"
"32044389000163","G3 KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA","08604187000144"
"63918203000181","G5 ALLOCATION CDI II FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","09446129000100"
"60775750000167","G5 ALLOCATION II FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","09446129000100"
"57474374000166","G5 ARUBA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA","09446129000100"
"54996960000182","G5 BALTIMORE FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CREDITO PRIVADO","09446129000100"
"52342478000101","G5 CDM FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","09446129000100"
"55111474000100","G5 CLARK FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","09446129000100"
"63211828000109","G5 CRYSTAL FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA","09446129000100"
"54997138000136","G5 FEJUCA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CREDITO PRIVADO","09446129000100"
"61843171000177","G5 FLAMINGO FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA","09446129000100"
"53537566000113","G5 FUNDO DE INVESTIMENTO EM INFRAESTRUTURA CANOAS RENDA FIXA","09446129000100"
"63933503000130","G5 FUNDO INCENTIVADO II DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","09446129000100"
"57474275000184","G5 GUARANTÃ FIF RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA","09446129000100"
"58290551000117","G5 HERCULES FIF RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA","09446129000100"
"58140887000101","G5 MAKTUB II FIF - CI RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA","09446129000100"
"55437642000144","G5 MILANO FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","09446129000100"
"57699544000100","G5 MONGE FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","09446129000100"
"37750682000160","G5 MONTREAL FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA","09446129000100"
"50067989000129","G5 MVT FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","09446129000100"
"55112047000139","G5 NOACH FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO EM INFRAESTRUTURA","09446129000100"
"55563583000150","G5 ROLAND GARROS FIF RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA","09446129000100"
"55597503000188","G5 RR 12 FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","09446129000100"
"97525452000129","G5 SCB II FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO EM INFRAESTRUTURA CRÉDITO  PRIVADO","09446129000100"
"31908005000140","G5 SHLIMS FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA  RENDA FIXA","09446129000100"
"55761979000102","G5 STUTTGART FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","09446129000100"
"57018425000145","G5 TABOR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","09446129000100"
"48969700000115","GABRIELA 18 KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CP RESP LIMITADA","08604187000144"
"56942408000137","GAIVOTA KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA","08604187000144"
"42447197000151","GAL CAFÉ 2 FIF INV EM INFRAESTRUTURA CLASSE DE INV EM INFRA RENDA FIXA RESP LIMITADA","01638542000157"
"56365169000108","GALAPAGOS NAZCA DEBÊNTURES FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","32706879000188"
"54048422000166","GALAXY KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV - RESP LIMITADA","08604187000144"
"55263153000113","GALENA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INF RF CRÉD PRIVADO RESP LIMITADA","40430971000196"
"62571141000111","GALENO FUNDO DE INVESTIMENTO FINANCEIRO - CI RF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA","60746948000112"
"60950242000178","GALT PINUS HEDGE MASTER FUNDO DE INVESTIMENTO EM INFRA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA","09175140000175"
"62078917000166","GAMA INFRA FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA RESPONSABILIDADE LIMITADA","31384260000131"
"54436219000167","GARDÊNIA FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA","60746948000112"
"55894503000140","GAUDÍ FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"40101519000180","GDI KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA","08604187000144"
"59150919000104","GENESIS KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA","08604187000144"
"42321494000156","GENEVE RENDA FIXA CLASSE INCENTIVADA DE  INVESTIMENTO EM INFRAESTRUTURA - RESP LIMITADA","11519438000105"
"55751548000165","GFO II FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIV RESP LIMITADA","40430971000196"
"41710510000130","GFO KINEA FIF FUNDO INCENTIVADO EM INV EM DEB DE INFRA RF CRED PRIV RESP LIMITADA","08604187000144"
"51982216000130","GGTJ FIF INVEST EM INFRA CLASSE DE INVESTIMENTO RENDA FIXA EM INFRAESTRUTURA RESP LIMITADA","01638542000157"
"54367802000163","GIPF FIF FUNDO INCENTIVADO EM INV EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA","40430971000196"
"54130675000184","GIRONDA KINEA FIF - FUNDO INCENTIVADO EM INV DEB INFRA RF CRED PRIV - RESP LIMITADA","08604187000144"
"55754033000119","GMPL III FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"55240049000103","GO DO IT FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","17590181000156"
"42195916000194","GOLDEN GATE KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CP RESP LIMITADA","08604187000144"
"41687130000121","GOPRO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA","15289957000177"
"55861122000164","GREENBELL FIF RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA","20710453000119"
"57744696000188","GRIFFO FIF - CLASSE DE INVESTIMENTO RENDA FIXA INFRAESTRUTURA - RESPONSABILIDADE LIMITADA","31384260000131"
"52259535000185","GROELÂNDIA FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO","16789525000198"
"56033932000195","GROWTH KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA","08604187000144"
"58416021000172","GUAIUBA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA","40430971000196"
"54779679000198","GUERREIRO FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV - RESP LIMITADA","40430971000196"
"60691906000121","GUINESS FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"54152157000161","GUPEX FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - CRÉDITO PRIVADO","12695840000103"
"55761382000168","GZXXIV FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"57986005000152","GZZ FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIV RESP LIMITADA","40430971000196"
"52962690000163","H&R FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA","11519438000105"
"57341120000170","HARAS FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA","40430971000196"
"59061141000167","HARIS DEBÊNTURES INCENTIVADAS FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RENDA FIXA","17590181000156"
"53359596000187","HART FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA RENDA FIXA - CRÉD PRIV RESPONSABILIDADE LIMITADA","46189909000130"
"49827171000188","HASSENAH 2 FIF INVESTIMENTO EM INFRA CI EM INFRAESTRUTURA RENDA FIXA RESPONSABILIDADE LIMITADA","01638542000157"
"58440238000118","HERITAGE RUBY MASTER FUNDO DE INVESTIMENTO FINANCEIRO RF FI-INFRA CP RESP LIMT","57168667000115"
"61972391000109","HFLC DEBÊNTURE FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"55536261000112","HG FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RENDA FIXA CRÉD PRIV RESP LIMITADA","40430971000196"
"55939498000144","HIGH SAINT KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA","08604187000144"
"44360319000101","HIMALAIA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","12695840000103"
"32320609000134","HUAYNA KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA","08604187000144"
"57499088000155","HUNA DEBÊNTURES INCENTIVADAS FUNDO INCENTIVADO DE INVEST FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","34867534000131"
"62624330000105","HVCV FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRÉD PRIV RESP LIMITADA","40430971000196"
"63611704000110","IBIUNA CREDIT IPCA+ FIF - CI RF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA - RESP LIMITADA","19493000000107"
"54518925000158","IBIUNA CREDIT MASTER FIF - CI RF INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA RESP LIMITADA","19493000000107"
"34792037000111","ICATU SEGUROS FIF - CI INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - RESP LIMITADA","68622174000120"
"63053090000107","ICATU VANGUARDA BB DEBÊNTURES INCENTIVADAS CDI FIF - CI EM INFRA RF LP - RESP LIMITADA","68622174000120"
"58111935000125","ICATU VANGUARDA CAP FIF - CI RENDA FIXA INCENTIVADA DE INVESTIMENTO EM INFRAESTRUTURA RESP LIMITADA","68622174000120"
"63826355000154","ICATU VANGUARDA CDI IU 95/5 FIF - CI INCENTIVADO DE INVESTIMENTO EM  INFRA RF LP - RESP LIMITADA","68622174000120"
"62571624000116","ICATU VANGUARDA CDI IU FIF CI INCENTIVADO DE INVESTIMENTO EM INFRA RF LP - RESP LIMITADA","68622174000120"
"63566142000130","ICATU VANGUARDA CDI S FIF - CI INCENTIVADO DE INVESTIMENTO EM INFRA RF LP - RESP LIMITADA","68622174000120"
